RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,total_late_payments,serious_delinquent,is_young,debt_income_ratio,worsening_delinquency,Utilization_bucket_medium,Utilization_bucket_high,Utilization_bucket_maxed,actual_default,predicted_probability,predicted_decision
0.000457448,64,0,0.266348888,11957.0,21,0,2,0,0.0,0,0,0,3184.7336538160002,0,False,False,False,0,0.014790117,0
0.011613774,37,0,1.0,5400.0,5,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009933361,0
0.001241337,78,0,1.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0033420904,0
0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0.0,3,0,1,696.767745,0,False,True,False,1,0.2447465,1
0.019699343,53,0,0.290841965,9750.0,10,0,1,0,3.0,0,0,0,2835.70915875,0,False,False,False,0,0.009018639,0
0.001978771,78,0,1.0,3400.0,19,0,2,0,1.0,0,0,0,3400.0,0,False,False,False,0,0.021479335,0
0.126879711,43,0,1.0,4923.0,16,0,5,0,0.0,0,0,0,4923.0,0,False,False,False,0,0.20888263,1
0.0,72,0,1.0,5400.0,7,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0039832196,0
0.032183055,52,0,0.046558126,3500.0,5,0,0,0,0.0,0,0,0,162.953441,0,False,False,False,0,0.008730718,0
0.016486189,76,0,0.170522708,3500.0,10,0,0,0,1.0,0,0,0,596.829478,0,False,False,False,0,0.009900167,0
0.658039032,60,0,0.307669233,10000.0,8,0,1,0,0.0,0,0,0,3076.69233,0,False,True,False,0,0.027735272,0
0.117979534,68,0,0.011349433,20000.0,4,0,0,0,1.0,0,0,0,226.98866,0,False,False,False,0,0.003913392,0
0.026839511,54,0,0.190356714,9166.0,13,0,1,0,2.0,0,0,0,1744.809640524,0,False,False,False,0,0.0077515896,0
0.045842965,47,0,1.0,927.0,5,0,2,0,2.0,0,0,0,927.0,0,False,False,False,0,0.011251136,0
0.878880524,61,1,0.950642674,3889.0,19,0,1,0,1.0,1,0,0,3697.049359186,0,False,True,False,0,0.21594144,1
0.416989868,62,0,1.0,5400.0,11,0,2,0,0.0,0,0,0,1579.810312844,0,True,False,False,0,0.021163637,0
0.05024686,57,0,0.246786632,3500.0,4,0,1,0,0.0,0,0,0,863.7532120000001,0,False,False,False,0,0.007372376,0
0.155742213,39,0,1.0,0.0,13,0,0,0,2.0,0,0,0,0.0,0,False,False,False,0,0.022166394,0
0.513087465,35,1,1.0,5400.0,3,0,0,0,0.0,1,0,0,1579.810312844,0,True,False,False,0,0.12597902,1
0.015625724,78,1,0.011208725,3300.0,11,0,0,0,0.0,1,0,0,36.988792499999995,0,False,False,False,0,0.059776805,0
0.224975791,35,1,0.415152554,8750.0,15,0,3,1,0.0,2,0,0,3632.5848475000003,0,False,False,False,0,0.25916705,1
0.056250418,30,0,0.523825392,3000.0,7,0,2,0,0.0,0,0,1,1571.476176,0,False,False,False,0,0.022319147,0
0.16495876,56,4,0.201905701,6086.0,9,0,1,4,2.0,8,0,0,1228.798096286,0,False,False,False,0,0.24144298,1
0.014887222,56,0,0.164786817,12500.0,5,0,1,0,0.0,0,0,0,2059.8352125,0,False,False,False,0,0.0037405505,0
0.004288762,41,0,0.346665098,8500.0,16,0,2,0,1.0,0,0,0,2946.653333,0,False,False,False,0,0.014789179,0
0.095616441,67,0,0.081833453,8333.0,15,0,0,0,0.0,0,0,0,681.918163849,0,False,False,False,0,0.011425758,0
0.011346227,84,0,0.006997201,5001.0,14,0,0,0,0.0,0,0,0,34.993002200999996,0,False,False,False,0,0.022941664,0
0.065330898,72,0,0.042383047,2500.0,8,0,0,0,0.0,0,0,0,105.9576175,0,False,False,False,0,0.00930093,0
0.269058449,80,0,1.0,5400.0,10,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0108197145,0
0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0.0,0,0,0,817.818264,0,False,False,False,1,0.02130796,0
0.113617888,63,0,0.119415686,7050.0,8,0,1,0,0.0,0,0,0,841.8805863,0,False,False,False,0,0.008696375,0
0.433504427,35,1,0.432302082,8500.0,12,0,2,0,0.0,1,0,0,3674.567697,0,True,False,False,0,0.07473288,1
0.066333397,25,0,0.001809955,5524.0,2,0,0,0,0.0,0,0,1,9.99819142,0,False,False,False,0,0.011479041,0
0.0,83,0,0.008377246,7400.0,7,0,0,0,0.0,0,0,0,61.991620399999995,0,False,False,False,0,0.006630617,0
0.048485247,45,0,0.297207761,12677.0,8,0,2,0,3.0,0,0,0,3767.702786197,0,False,False,False,0,0.0060910084,0
0.043626719,54,0,1.0,5400.0,3,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0066614426,0
0.752462377,50,0,1.0,5400.0,2,0,1,0,2.0,0,0,0,1579.810312844,0,False,True,False,0,0.05913156,0
0.876301412,56,0,1.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,False,True,False,0,0.06586591,1
0.496875156,38,2,0.1444548,4291.0,7,0,1,0,0.0,2,0,0,619.8555468,0,True,False,False,0,0.13695805,1
0.038382443,66,0,0.203229399,7183.0,7,0,1,0,0.0,0,0,0,1459.796773017,0,False,False,False,0,0.0044578207,0
0.18910676,64,0,1.0,5400.0,13,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.008081478,0
0.0,54,0,1.0,5400.0,19,0,4,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.011107904,0
0.038109952,75,0,1.0,5400.0,3,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0027282073,0
0.860356866,30,1,1.0,5400.0,11,0,1,0,0.0,1,0,1,1579.810312844,0,False,True,False,0,0.1740748,1
1.0,33,0,1.0,5400.0,6,0,0,0,3.0,0,0,1,1579.810312844,0,False,False,True,0,0.17059845,1
0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,0,0,1,1994.66152033,0,False,False,False,0,0.019335914,0
0.908865822,30,0,0.333065003,4968.0,8,0,1,0,0.0,0,0,1,1654.666934904,0,False,False,True,0,0.057419024,0
0.029339601,33,0,0.178385729,12500.0,6,0,1,0,1.0,0,0,1,2229.8216125,0,False,False,False,0,0.008795598,0
0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0,1,0,0,3027.525689591,0,True,False,False,0,0.07951233,1
0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0,0,0,0,107.98475479199999,0,False,False,False,0,0.004365944,0
0.9999999,41,0,0.03511236,4983.0,1,1,0,0,1.0,1,1,0,174.96488988000002,0,False,False,True,0,0.30534956,1
0.049365021,64,0,1.0,5400.0,9,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0060277143,0
0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0,0,0,0,3627.583134394,0,False,True,False,0,0.051891617,0
0.010181818,41,1,0.457197644,7300.0,10,0,1,0,2.0,1,0,0,3337.5428012,0,False,False,False,0,0.025192821,0
0.004899755,83,0,0.00279944,5000.0,8,0,0,0,0.0,0,0,0,13.9972,0,False,False,False,0,0.0041413167,0
0.0,86,0,0.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0027580603,0
0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0,0,0,0,205.87889439999998,0,False,False,False,0,0.01276084,0
0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0,0,0,0,1708.7330112,0,False,False,False,0,0.0049344953,0
0.131347639,62,1,0.391025641,2027.0,10,0,1,0,1.0,1,0,0,792.6089743069999,0,False,False,False,0,0.06403885,1
0.445078459,21,0,1.0,5400.0,1,0,0,0,0.0,0,0,1,1579.810312844,0,True,False,False,0,0.06422288,1
0.223796752,68,0,0.42037422,4809.0,13,0,1,0,0.0,0,0,0,2021.5796239800002,0,False,False,False,0,0.008369191,0
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0.0,0,0,0,2094.320906088,0,False,True,False,0,0.06285044,1
0.9999999,76,0,0.422161172,1091.0,4,0,0,0,0.0,0,0,0,460.57783865199997,0,False,False,True,0,0.027870398,0
0.868027407,38,0,1.0,5000.0,11,0,1,0,0.0,0,0,0,5000.0,0,False,True,False,0,0.25602219,1
0.342368389,47,2,0.427276988,6400.0,9,2,2,0,0.0,4,1,0,2734.5727232,1,True,False,False,1,0.41241312,1
0.004972919,66,0,1.0,5400.0,7,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0041394564,0
0.057287378,78,0,0.143705092,3200.0,2,0,1,0,0.0,0,0,0,459.8562944,0,False,False,False,0,0.004411927,0
0.02669927,75,1,0.185925813,6550.0,11,0,1,0,0.0,1,0,0,1217.81407515,0,False,False,False,0,0.029499277,0
0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0,0,0,0,1605.609627516,0,False,False,False,0,0.012022204,0
0.339350273,26,0,1.0,2833.0,9,0,2,0,0.0,0,0,1,2833.0,0,True,False,False,0,0.113305636,1
0.072499778,51,0,0.162810626,3500.0,11,0,1,0,2.0,0,0,0,569.8371910000001,0,False,False,False,0,0.014160606,0
0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0,0,0,1,723.5477824,0,False,False,True,0,0.17345704,1
0.012132524,65,0,1.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.004901885,0
0.026871106,83,0,0.00619876,5000.0,3,0,0,0,0.0,0,0,0,30.9938,0,False,False,False,0,0.0033438953,0
0.120906591,59,0,0.005201403,8266.0,2,0,0,0,0.0,0,0,0,42.994797198,0,False,False,False,0,0.0154865105,0
0.75114229,66,1,0.558390874,9992.0,11,0,3,0,1.0,1,0,0,5579.441613008,0,False,True,False,0,0.08959981,1
0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0,0,0,0,1777.7121549439998,0,True,False,False,0,0.019716023,0
0.069528956,36,0,0.381011868,1600.0,5,0,0,0,2.0,0,0,0,609.6189888,0,False,False,False,0,0.02714682,0
0.0,91,0,0.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0027580603,0
0.128348827,45,0,0.468832309,3416.0,11,0,2,0,1.0,0,0,0,1601.531167544,0,False,False,False,0,0.01708462,0
1.0,57,1,1.0,5400.0,1,1,0,0,0.0,2,1,0,1579.810312844,1,False,False,True,1,0.40119666,1
0.941693772,41,0,0.281309891,12000.0,7,0,1,0,1.0,0,0,0,3375.718692,0,False,False,True,0,0.037482996,0
0.102314389,50,0,1.0,5400.0,10,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.008890415,0
0.662623786,54,1,0.941571992,4312.0,19,0,1,0,0.0,1,0,0,4060.058429504,0,False,True,False,0,0.14764349,1
0.364530083,37,0,0.207227989,2600.0,4,0,0,0,0.0,0,0,0,538.7927714,0,True,False,False,0,0.026948804,0
0.416591794,55,0,0.247750173,13000.0,13,0,2,0,2.0,0,0,0,3220.7522489999997,0,True,False,False,0,0.01626344,0
0.0,48,0,0.241925777,4984.0,7,0,1,0,1.0,0,0,0,1205.758072568,0,False,False,False,0,0.010423039,0
0.0,61,0,0.374014398,2916.0,4,0,1,0,0.0,0,0,0,1090.6259845680001,0,False,False,False,0,0.01028285,0
0.002399947,50,0,0.208558288,5000.0,12,0,0,0,2.0,0,0,0,1042.79144,0,False,False,False,0,0.008185892,0
0.219491558,37,0,0.704713674,7700.0,9,0,4,0,0.0,0,0,0,5426.295289799999,0,False,False,False,0,0.069564916,1
0.136200447,43,0,1.0,5400.0,8,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.010160513,0
0.532699066,48,1,0.514689207,9700.0,15,0,2,0,2.0,1,0,0,4992.4853078999995,0,True,False,False,0,0.096425146,1
0.024171811,46,1,0.576745047,5400.0,8,0,1,0,2.0,1,0,0,3114.4232537999997,0,False,False,False,0,0.029788986,0
0.544761241,58,0,0.592103062,5976.0,13,0,2,0,1.0,0,0,0,3538.407898512,0,True,False,False,0,0.03179562,0
0.038177191,63,0,1.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0040723416,0
0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0,4,1,0,239.95886394800002,1,True,False,False,1,0.28920978,1
0.0,46,0,0.331077564,3841.0,6,0,0,0,0.0,0,0,0,1271.668923324,0,False,False,False,0,0.011295026,0
0.21955776,61,0,0.382402707,12410.0,32,0,1,0,2.0,0,0,0,4745.61759387,0,False,False,False,0,0.016393073,0
0.089735313,58,0,0.340979268,6800.0,17,0,1,0,2.0,0,0,0,2318.6590224,0,False,False,False,0,0.012043143,0
0.0,36,0,0.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0074447044,0
0.055203492,29,0,0.646772229,820.0,7,0,0,0,0.0,0,0,1,530.35322778,0,False,False,False,0,0.0123384595,0
0.043454528,40,0,0.875515561,8000.0,16,0,3,0,1.0,0,0,0,7004.124488,0,False,False,False,0,0.06244153,1
0.022148893,62,0,0.146840149,7531.0,6,0,1,0,0.0,0,0,0,1105.853162119,0,False,False,False,0,0.005158101,0
0.0,30,0,0.641474079,1600.0,6,0,1,0,0.0,0,0,1,1026.3585263999998,0,False,False,False,0,0.01828038,0
0.077708395,32,0,0.419516097,5000.0,10,0,1,0,0.0,0,0,1,2097.580485,0,False,False,False,0,0.018624539,0
0.0,53,0,0.53714538,9058.0,9,0,2,0,1.0,0,0,0,4865.46285204,0,False,False,False,0,0.019333782,0
0.263177006,38,0,0.685698524,7250.0,13,0,2,0,2.0,0,0,0,4971.314299,0,False,False,False,0,0.0366218,0
0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0,0,0,0,1059.8586825,0,False,False,False,0,0.007528385,0
0.080663245,62,0,1.0,5400.0,20,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.008792281,0
0.704073982,28,1,0.155201143,4200.0,8,0,0,0,0.0,1,0,1,651.8448006000001,0,False,True,False,0,0.12248791,1
0.781178754,52,0,0.619047619,6971.0,24,0,2,0,1.0,0,0,0,4315.380952049,0,False,True,False,0,0.07691097,1
0.115643618,57,0,0.554067971,4854.0,8,0,2,0,2.0,0,0,0,2689.4459312340005,0,False,False,False,0,0.011654674,0
0.034434876,53,0,0.181933752,14158.0,9,0,1,0,3.0,0,0,0,2575.818060816,0,False,False,False,0,0.0067212605,0
0.13122332,38,0,0.221244601,6250.0,13,0,1,0,2.0,0,0,0,1382.77875625,0,False,False,False,0,0.016710548,0
0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0,0,0,0,1915.61840082,0,False,False,False,0,0.008399507,0
0.062053718,53,0,0.292309954,6800.0,8,0,1,0,0.0,0,0,0,1987.7076871999998,0,False,False,False,0,0.007386714,0
0.15437343,62,0,0.343269765,5400.0,9,0,1,0,0.0,0,0,0,1853.656731,0,False,False,False,0,0.008711352,0
0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0,0,0,0,2.9996240000000003,0,False,False,False,0,0.0051044775,0
0.266268486,64,0,0.36900574,5400.0,8,0,1,0,0.0,0,0,0,1992.630996,0,False,False,False,0,0.007048163,0
0.003762302,45,0,0.003749531,8000.0,13,0,0,0,0.0,0,0,0,29.996248,0,False,False,False,0,0.0072025387,0
0.945561288,59,0,0.553927681,3207.0,6,0,2,0,0.0,0,0,0,1776.446072967,0,False,False,True,0,0.056972604,0
1.0,39,1,0.204243078,2780.0,11,0,0,0,1.0,1,0,0,567.79575684,0,False,False,True,1,0.5463265,1
0.030042729,68,0,0.285714286,2225.0,11,0,1,0,0.0,0,0,0,635.71428635,0,False,False,False,0,0.008974819,0
0.516224099,66,0,0.30117291,18500.0,13,0,3,0,0.0,0,0,0,5571.698835,0,True,False,False,0,0.016105935,0
0.014786925,76,0,0.0223398,1700.0,21,0,0,0,0.0,0,0,0,37.97766,0,False,False,False,0,0.022429684,0
0.038530515,27,0,1.0,1.0,9,0,1,0,0.0,0,0,1,1.0,0,False,False,False,0,0.011725223,0
0.9999999,51,0,0.012395042,2500.0,1,0,0,0,0.0,0,0,0,30.987605000000002,0,False,False,True,0,0.122702695,1
0.196452998,44,0,0.346107544,4983.0,8,0,2,0,0.0,0,0,0,1724.653891752,0,False,False,False,0,0.016770875,0
0.047309019,52,0,0.197480252,10000.0,8,0,1,0,2.0,0,0,0,1974.80252,0,False,False,False,0,0.007508399,0
0.96007984,24,0,1.0,5400.0,2,1,0,1,0.0,2,1,1,1579.810312844,0,False,False,True,0,0.47693795,1
0.417082841,54,0,0.517442359,11666.0,15,0,2,0,3.0,0,0,0,6036.482560094,0,True,False,False,0,0.038050894,0
0.040951854,70,0,1.0,5400.0,7,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0033000186,0
0.013331852,76,0,1.0,5400.0,3,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0027119583,0
0.328228194,80,0,0.379690949,7700.0,13,0,3,0,1.0,0,0,0,2923.6203073,0,True,False,False,0,0.033320077,0
0.022783867,62,0,0.425762373,6000.0,10,0,2,0,0.0,0,0,0,2554.574238,0,False,False,False,0,0.0086368015,0
0.568660996,66,1,0.372477731,5500.0,7,0,1,0,0.0,1,0,0,2048.6275204999997,0,True,False,False,0,0.063080415,1
0.508632301,43,0,0.217869665,8270.0,7,0,2,0,2.0,0,0,0,1801.7821295499998,0,True,False,False,0,0.028198909,0
0.815059962,53,0,1.0,5400.0,11,0,1,0,0.0,0,0,0,1579.810312844,0,False,True,False,0,0.07284966,1
0.212049914,56,0,1.0,5400.0,10,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0127865095,0
0.007938913,61,0,0.000749813,4000.0,7,0,0,0,0.0,0,0,0,2.999252,0,False,False,False,0,0.0044935695,0
0.0,62,0,1.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0059819203,0
0.024200783,68,0,1.0,5400.0,6,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0026102741,0
0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0,0,0,0,3301.7472989099997,0,False,False,False,0,0.008471086,0
0.056672218,43,0,1.0,5400.0,6,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.010089115,0
0.008988024,80,0,1.0,5400.0,3,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.002741968,0
0.087182563,57,0,1.0,0.0,5,0,1,0,0.0,0,0,0,0.0,0,False,False,False,0,0.008221143,0
0.9999999,39,2,0.136668092,7016.0,5,1,1,0,0.0,3,1,0,958.8633334719999,1,False,False,True,1,0.4219378,1
0.448423953,33,0,0.717329813,5302.0,20,0,1,0,3.0,0,0,1,3803.2826685259997,0,True,False,False,0,0.14880536,1
0.367433439,44,0,0.429955291,4025.0,15,0,0,0,1.0,0,0,0,1730.570046275,0,True,False,False,0,0.05530608,0
0.703332184,36,0,0.714171444,7500.0,9,0,2,0,2.0,0,0,0,5356.28583,0,False,True,False,0,0.11510511,1
0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0,0,0,0,19.996129188,0,False,False,False,0,0.008715841,0
0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0,0,0,0,29.998062750000003,0,False,False,False,0,0.009253943,0
0.143109229,34,0,1.0,4500.0,3,0,1,0,0.0,0,0,1,4500.0,0,False,False,False,0,0.03751282,0
0.034399595,86,0,0.172830725,4217.0,13,0,1,0,0.0,0,0,0,728.827167325,0,False,False,False,0,0.0044632307,0
0.321239961,51,1,0.495424039,9833.0,12,0,2,0,1.0,1,0,0,4871.504575487,0,True,False,False,0,0.06985459,1
0.9999999,52,0,0.292134831,800.0,2,0,0,0,1.0,0,0,0,233.70786479999998,0,False,False,True,0,0.133722,1
0.063727613,65,0,1.0,0.0,19,0,1,0,0.0,0,0,0,0.0,0,False,False,False,0,0.012250123,0
0.48131116,67,0,0.286718201,1422.0,3,1,1,0,0.0,1,1,0,407.713281822,0,True,False,False,0,0.15389323,1
0.0,49,0,0.465512685,7567.0,9,0,3,0,1.0,0,0,0,3522.534487395,0,False,False,False,0,0.01762482,0
0.039552626,50,0,0.005077753,3150.0,3,0,0,0,0.0,0,0,0,15.99492195,0,False,False,False,0,0.008963227,0
0.000758568,40,0,0.444315276,4300.0,12,0,2,0,2.0,0,0,0,1910.5556867999999,0,False,False,False,0,0.01800936,0
0.9999999,67,0,0.003151117,7298.0,0,0,0,0,1.0,0,0,0,22.996851866,0,False,False,True,0,0.06800046,1
0.002103091,53,0,0.187850326,6600.0,6,0,1,0,0.0,0,0,0,1239.8121516,0,False,False,False,0,0.00711449,0
0.752662928,45,0,0.925054113,3695.0,5,0,1,0,0.0,0,0,0,3418.074947535,0,False,True,False,0,0.06884661,1
0.579712779,52,0,0.033272028,5980.0,4,0,0,0,1.0,0,0,0,198.96672744,0,True,False,False,0,0.057471424,0
0.612196259,37,0,0.577316657,3517.0,6,0,1,0,1.0,0,0,0,2030.422682669,0,False,True,False,0,0.06181411,1
0.0,46,0,1.0,5400.0,3,0,0,0,3.0,0,0,0,1579.810312844,0,False,False,False,0,0.010245497,0
0.130460233,50,0,1.0,5400.0,6,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009991911,0
0.291209738,30,0,0.345122425,2572.0,21,0,0,0,0.0,0,0,1,887.6548771,0,False,False,False,0,0.047231805,0
0.014873141,54,0,0.095093882,1650.0,3,0,0,0,2.0,0,0,0,156.9049053,0,False,False,False,0,0.011566995,0
0.9999999,46,0,0.079096045,2300.0,2,0,0,0,2.0,0,0,0,181.9209035,0,False,False,True,0,0.12170732,1
0.014234875,50,0,0.000129024,15500.0,2,0,0,0,3.0,0,0,0,1.9998719999999999,0,False,False,False,0,0.0070742676,0
0.85276407,52,0,1.0,5400.0,5,0,2,0,0.0,0,0,0,1579.810312844,0,False,True,False,0,0.062640026,1
0.9999999,39,1,1.0,5400.0,1,0,0,0,0.0,1,0,0,1579.810312844,0,False,False,True,1,0.2458503,1
0.014576081,53,0,0.210955331,9200.0,9,0,1,0,2.0,0,0,0,1940.7890452,0,False,False,False,0,0.00842245,0
0.94869937,70,0,0.210213456,3700.0,6,0,0,0,0.0,0,0,0,777.7897872,0,False,False,True,0,0.035853717,0
0.814342174,37,0,0.4342554,2638.0,6,0,1,0,0.0,0,0,0,1145.5657452,0,False,True,False,0,0.059667315,0
0.9999999,33,3,0.099296649,7250.0,2,1,0,1,1.0,5,1,1,719.90070525,1,False,False,True,0,0.47075695,1
0.197272081,37,0,0.245626562,2800.0,12,0,0,0,1.0,0,0,0,687.7543736,0,False,False,False,0,0.041417193,0
0.484475671,41,0,0.228480858,4100.0,10,0,0,0,4.0,0,0,0,936.7715178000001,0,True,False,False,0,0.051388204,0
0.05367911,75,0,0.427681122,3850.0,37,0,1,0,1.0,0,0,0,1646.5723197000002,0,False,False,False,0,0.0039083785,0
0.995592017,36,0,0.524863352,7500.0,8,0,1,0,0.0,0,0,0,3936.47514,0,False,False,True,0,0.05926033,0
0.9999999,35,1,1.0,5400.0,2,0,0,0,3.0,1,0,0,1579.810312844,0,False,False,True,0,0.23317415,1
0.095975545,61,0,0.225824379,5397.0,18,0,2,0,3.0,0,0,0,1218.774173463,0,False,False,False,0,0.013794937,0
0.034569513,82,0,0.094516813,3300.0,14,0,1,0,0.0,0,0,0,311.90548290000004,0,False,False,False,0,0.020532994,0
0.052150677,42,0,0.211462661,18773.0,9,0,1,0,3.0,0,0,0,3969.7885349529997,0,False,False,False,0,0.027352057,0
0.588467485,42,1,0.462756207,6000.0,13,0,1,0,0.0,1,0,0,2776.537242,0,True,False,False,0,0.08596242,1
0.721131768,66,3,0.200401013,9475.0,7,0,1,0,1.0,3,0,0,1898.7995981749998,0,False,True,False,0,0.17066558,1
0.553629758,33,0,0.357559444,4457.0,10,0,1,0,0.0,0,0,1,1593.642441908,0,True,False,False,0,0.048242025,0
0.006122044,68,0,0.382323535,5000.0,13,0,2,0,0.0,0,0,0,1911.617675,0,False,False,False,0,0.004557954,0
1.0,83,0,1.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.054806743,0
0.0,47,0,0.289154168,9800.0,6,0,1,0,4.0,0,0,0,2833.7108464,0,False,False,False,0,0.0095566865,0
0.568639589,61,0,0.600799812,4250.0,7,0,1,0,0.0,0,0,0,2553.399201,0,True,False,False,0,0.033082586,0
0.091171953,44,0,1.0,5400.0,12,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009583991,0
0.061686215,57,0,0.292212654,5341.0,9,0,1,0,1.0,0,0,0,1560.7077850140001,0,False,False,False,0,0.0077798404,0
0.025625689,58,0,0.166266712,5833.0,4,0,1,0,0.0,0,0,0,969.8337310960001,0,False,False,False,0,0.004701006,0
0.449464165,38,1,0.463937158,4200.0,11,0,1,0,3.0,1,0,0,1948.5360636,0,True,False,False,0,0.07629226,1
0.9999999,60,4,0.515659462,6800.0,4,0,1,0,0.0,4,0,0,3506.4843416,0,False,False,True,0,0.28463912,1
0.0,56,0,0.257942679,4500.0,10,0,2,0,0.0,0,0,0,1160.7420555,0,False,False,False,0,0.012508657,0
0.019908638,64,0,0.166666667,21659.0,6,0,2,0,3.0,0,0,0,3609.8333405529997,0,False,False,False,0,0.0037167738,0
0.9999999,56,0,0.477506616,3400.0,5,0,1,0,0.0,0,0,0,1623.5224944,0,False,False,True,0,0.047351595,0
1.0,48,2,0.227903694,12750.0,7,0,2,0,3.0,2,0,0,2905.7720985,0,False,False,True,0,0.21034805,1
0.9999999,39,0,0.878886789,5820.0,6,0,4,0,0.0,0,0,0,5115.12111198,0,False,False,True,0,0.14209086,1
0.0,40,0,0.03313339,3500.0,8,0,0,0,0.0,0,0,0,115.966865,0,False,False,False,0,0.012637218,0
0.000532981,80,0,0.006087251,2956.0,5,0,0,0,0.0,0,0,0,17.993913956,0,False,False,False,0,0.007849588,0
0.331337325,70,0,1.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,True,False,False,0,0.014248361,0
0.0,54,0,0.0,2916.0,6,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.009711154,0
0.030510865,45,0,0.25403784,4333.0,5,0,1,0,2.0,0,0,0,1100.74596072,0,False,False,False,0,0.007424675,0
0.01574625,73,0,1.0,4.0,9,0,0,0,0.0,0,0,0,4.0,0,False,False,False,0,0.009678362,0
0.445083775,64,0,0.243416011,53500.0,23,0,5,0,0.0,0,0,0,13022.756588499999,0,True,False,False,0,0.038862955,0
1.0,26,2,0.418904959,1935.0,2,0,0,0,2.0,2,0,1,810.581095665,0,False,False,True,1,0.3543191,1
0.045016941,69,0,0.672530988,2500.0,15,0,2,0,0.0,0,0,0,1681.32747,0,False,False,False,0,0.013382042,0
0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0.0,1,0,1,688.834652152,0,False,False,False,0,0.060388207,1
0.715894022,46,0,0.652986776,4385.0,11,0,1,0,1.0,0,0,0,2863.34701276,0,False,True,False,0,0.105253935,1
0.041091746,44,0,0.017818444,4152.0,7,0,1,0,0.0,0,0,0,73.982179488,0,False,False,False,0,0.008664404,0
0.090996416,60,0,0.236541999,8154.0,9,0,1,0,1.0,0,0,0,1928.763459846,0,False,False,False,0,0.0069539463,0
0.951652417,35,0,1.0,5400.0,2,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.09730547,1
